instance sat family density lad ttvbbjdpd32g vbbjdpd vbbjdpdnosup vf2 abscon snd
images-CVIU11-22-118 0 8 117 3117.526000 222 1731 130 17106 794122.000 870519.000
images-CVIU11-22-12 0 8 117 4093.377000 275 2164 151 19570 1228728.000 1060485.000
images-CVIU11-23-113 0 8 50 1334.797000 672 6086 227 51 470477.000 490265.000
images-CVIU11-23-143 0 8 50 1356.793000 351 3072 239 38 281373.000 285076.000
images-CVIU11-23-48 0 8 50 1592.757000 429 3786 203 50 449824.000 456457.000
images-CVIU11-24-113 0 8 21 1272.806000 359 3240 351 74 404997.000 392839.000
images-CVIU11-24-49 0 8 21 2637.599000 467 4112 1087 148 843456.000 748768.000
images-CVIU11-24-5 0 8 21 5015.237000 1009 6741 1287 269 2143731.000 2036197.000
images-CVIU11-24-77 0 8 21 6485.014000 1816 12733 1493 329 3012727.000 2780650.00
images-CVIU11-25-139 0 8 81 1709.740000 157 1186 104 74 210085.000 208636.000
images-CVIU11-25-61 0 8 81 8389.724000 911 7663 604 343 1869210.00 1724550.00
images-CVIU11-25-66 0 8 81 2482.622000 220 2744 206 110 382274.000 348947.000
images-CVIU11-25-70 0 8 81 10241.443000 713 4821 567 394 2425945.000 2244433.000
images-CVIU11-25-77 0 8 81 12189.146000 1171 9607 671 492 2849699.000 2826508.000
images-CVIU11-25-97 0 8 81 3095.529000 411 3669 187 127 516058.000 489932.000
images-CVIU11-26-106 0 8 70 1292.803000 734 7037 262 83 722179.000 740574.000
images-CVIU11-26-129 1 8 70 332.949000 433 3153 316 7 73411.000 68177.000
images-CVIU11-26-138 0 8 70 2984.546000 2498 24081 610 178 2512703.000 2424612.000
images-CVIU11-26-15 0 8 70 181.972000 333 2367 113 14 58265.000 56401.000
images-CVIU11-26-57 0 8 70 3793.423000 3969 41388 833 182 2808007.000 2880946.000
images-CVIU11-26-70 0 8 70 2325.646000 3329 34137 551 173 2004373.000 2038862.000
images-CVIU11-26-71 0 8 70 1850.718000 2491 23808 551 144 1528619.000 1474531.000
images-CVIU11-26-75 0 8 70 2665.594000 3489 34132 495 177 2321154.000 2139752.000
images-CVIU11-26-77 0 8 70 3060.534000 2743 26910 651 206 2692354.000 2505806.000
images-CVIU11-26-78 0 8 70 2713.587000 2248 21570 827 198 2463557.000 2525012.000
images-CVIU11-27-125 0 8 147 13509.946000 267 733 303 1025 2222205.000 2223387.000
images-CVIU11-27-137 0 8 147 2241.659000 39 164 54 206 226962.000 223834.000
images-CVIU11-27-144 0 8 147 6421.023000 244 2205 145 549 1113212.000 1111055.000
images-CVIU11-27-17 0 8 147 13274.981000 481 3398 368 1088 2077462.000 2129135.000
images-CVIU11-27-36 0 8 147 6215.055000 215 1858 150 546 828742.000 919640.00
images-CVIU11-28-130 0 8 81 1311.800000 206 1580 67 59 128107.000 127612.000
images-CVIU11-28-135 0 8 81 3320.495000 779 7391 239 147 517178.000 506718.000
images-CVIU11-28-99 0 8 81 6970.940000 1178 10264 381 319 1572181.000 1723676.000
images-CVIU11-29-107 0 8 22 1567.761000 248 1774 494 56 568441.000 571796.000
images-CVIU11-29-112 0 8 22 790.879000 128 755 283 32 297290.00 280453.000
images-CVIU11-29-114 0 8 22 707.892000 97 548 391 22 161255.000 167697.000
images-CVIU11-29-116 0 8 22 6003.087000 785 5106 3133 158 3078379.000 2865327.000
images-CVIU11-29-12 0 8 22 2162.671000 388 3221 1104 79 1169223.000 1056297.000
images-CVIU11-29-21 0 8 22 2720.586000 281 2086 763 62 957527.000 924078.000
images-CVIU11-29-3 0 8 22 3249.506000 470 2835 1105 107 1526446.000 1455283.000
images-CVIU11-29-39 0 8 22 1380.790000 206 1420 379 57 616842.000 582088.000
images-CVIU11-29-75 0 8 22 5490.165000 677 4129 1337 178 2698953.000 2689060.00
images-CVIU11-29-76 1 8 22 5986.089000 1432 5892 1334 61 1293104.000 1381607.000
images-CVIU11-29-79 0 8 22 824.874000 166 1162 310 28 210301.000 214940.00
images-CVIU11-29-8 0 8 22 1774.730000 396 3371 560 64 795447.000 711446.000
images-CVIU11-29-82 0 8 22 2631.599000 376 2921 942 79 1132297.000 1140859.000
images-CVIU11-3-106 0 8 67 5226.205000 308 2091 159 489419 1683088.000 1664648.000
images-CVIU11-3-138 0 8 67 11879.194000 820 4606 383 1154738 5815630.00 5789752.000
images-CVIU11-3-37 0 8 67 10963.333000 1216 6421 388 1338744 5619227.000 5308713.000
images-CVIU11-3-48 0 8 67 2695.590000 402 2635 109 273142 756111.000 825293.000
images-CVIU11-3-56 0 8 67 1754.733000 184 777 72 155215 461972.000 450224.000
images-CVIU11-3-74 0 8 67 10453.410000 1545 11435 355 834214 5561271.000 5196886.000
images-CVIU11-30-1 0 8 70 4497.316000 609 3374 231 4038 1468275.000 1485543.000
images-CVIU11-30-11 0 8 70 1160.823000 199 1330 75 1358 304983.000 269690.00
images-CVIU11-30-115 0 8 70 3234.508000 323 2413 152 3034 944238.000 890286.000
images-CVIU11-30-12 0 8 70 3842.415000 293 2418 175 3617 1290273.000 1212323.000
images-CVIU11-30-42 0 8 70 4123.373000 354 2673 182 3977 1042587.000 1077264.000
images-CVIU11-30-66 0 8 70 2207.664000 145 634 99 1942 375117.000 398296.000
images-CVIU11-31-105 0 8 78 4238.355000 434 2839 158 164 2159385.000 13062.000
images-CVIU11-31-109 0 8 78 4464.321000 505 3674 171 178 2732210.00 25249.000
images-CVIU11-31-26 0 8 78 941.856000 118 834 46 50 343306.000 7274.000
images-CVIU11-31-31 0 8 78 4088.378000 341 1849 154 163 2364093.000 12681.000
images-CVIU11-31-39 0 8 78 2239.659000 341 3042 116 105 1183078.000 9638.000
images-CVIU11-33-109 0 8 34 1280.805000 409 2197 444 89 2094940.00 2330126.000
images-CVIU11-33-59 0 8 34 1847.719000 506 2706 648 117 3149184.000 3123130.00
images-CVIU11-33-71 0 8 34 1852.718000 514 3395 520 120 2848193.000 2980514.000
images-CVIU11-33-86 0 8 34 1089.834000 231 1609 301 71 1457533.000 1451218.000
images-CVIU11-33-88 0 8 34 1565.761000 534 3229 550 115 2719895.000 2666206.000
images-CVIU11-33-93 0 8 34 1590.758000 282 2092 291 74 1648506.000 1713584.000
images-CVIU11-34-106 0 8 23 992.849000 356 3048 448 53 788160.00 768131.000
images-CVIU11-34-135 0 8 23 555.915000 198 1329 674 37 423785.000 443268.000
images-CVIU11-34-88 0 8 23 1142.826000 738 5366 737 86 1591679.000 1487204.000
images-CVIU11-34-9 0 8 23 613.906000 234 1608 714 52 722107.000 713549.000
images-CVIU11-35-141 0 8 45 321.951000 95 346 69 2 290601.000 317689.000
images-CVIU11-35-68 0 8 45 3336.492000 636 4147 320 27 6890107.000 6409930.00
images-CVIU11-36-11 0 8 96 1446.780000 260 1928 72 278 227763.000 224186.000
images-CVIU11-36-112 0 8 96 1416.784000 234 1674 101 307 271937.000 276317.000
images-CVIU11-36-140 0 8 96 1617.754000 216 1666 54 292 224988.000 228867.000
images-CVIU11-37-140 0 8 104 1987.697000 301 2941 200 351 302081.000 314381.000
images-CVIU11-37-146 0 8 104 10838.352000 772 5070 629 1661 1919455.000 1835573.000
images-CVIU11-37-41 0 8 104 3917.404000 773 8752 760 626 1060072.000 1085211.000
images-CVIU11-37-54 0 8 104 3360.489000 341 2865 290 513 529600.0 484706.000
images-CVIU11-37-70 0 8 104 10413.416000 882 6294 706 1528 2988915.000 3011982.000
images-CVIU11-37-84 0 8 104 340.948000 63 342 63 96 43971.000 45373.000
images-CVIU11-38-1 0 8 126 8601.692000 507 3587 238 1909 2179607.000 1888124.000
images-CVIU11-38-10 0 8 126 7016.933000 412 4221 169 1638 1236943.000 1154239.000
images-CVIU11-38-131 0 8 126 4249.354000 214 1819 113 1026 573127.000 563675.000
images-CVIU11-38-23 0 8 126 8974.635000 614 3702 270 2097 2070891.000 2008568.000
images-CVIU11-38-71 0 8 126 12646.077000 709 4294 448 2501 2670404.000 2529445.000
images-CVIU11-38-78 0 8 126 18470.192000 685 3378 398 3884 4469239.000 3759880.00
images-CVIU11-39-107 0 8 147 3137.523000 264 1990 296 35 901528.000 898257.000
images-CVIU11-39-114 0 8 147 1486.773000 132 950 261 17 313652.000 334163.000
images-CVIU11-39-37 0 8 147 12744.062000 1248 11225 1114 116 4066264.000 3983579.000
images-CVIU11-39-68 0 8 147 10132.459000 1035 7878 1103 104 3813178.000 4049838.000
images-CVIU11-39-80 0 8 147 2071.685000 225 1828 432 30 547915.000 563157.000
images-CVIU11-4-42 0 8 147 6710.979000 348 3186 149 231 2082461.000 1333480.00
images-CVIU11-4-50 0 8 147 14776.753000 469 2595 324 469 4718502.000 3567356.000
images-CVIU11-40-126 0 8 65 754.885000 154 1067 157 78 89733.000 84621.000
images-CVIU11-40-136 0 8 65 5605.147000 596 5826 1374 250 996600.0 975290.00
images-CVIU11-40-139 0 8 65 2451.627000 166 1248 555 113 282034.000 272255.000
images-CVIU11-40-23 0 8 65 7869.803000 984 7366 2079 383 2419180.00 2340490.00
images-CVIU11-40-46 0 8 65 7569.849000 444 4040 1430 376 1871002.000 1753937.000
images-CVIU11-40-8 0 8 65 5202.209000 755 6994 1325 252 1462937.000 1366611.000
images-CVIU11-41-113 0 8 90 1774.730000 400 3866 88 2146 465086.000 471926.000
images-CVIU11-41-4 0 8 90 4232.356000 905 6892 334 5283 1265131.000 1172833.000
images-CVIU11-41-86 0 8 90 3278.501000 366 3557 245 3991 881493.000 882190.00
images-CVIU11-41-88 0 8 90 5162.215000 1120 8758 257 6095 1665624.000 1609440.00
images-CVIU11-42-112 0 8 97 1303.801000 343 2748 106 122 394062.000 364111.000
images-CVIU11-42-122 0 8 97 3250.505000 282 3322 173 263 701286.000 757329.000
images-CVIU11-42-53 0 8 97 2060.686000 150 1055 120 166 413165.000 408164.000
images-CVIU11-42-68 0 8 97 8432.718000 686 3270 454 679 3358078.000 3027867.000
images-CVIU11-42-78 0 8 97 8998.632000 700 3201 497 694 3148739.000 3050063.000
images-CVIU11-42-80 0 8 97 2005.695000 155 1125 189 179 464496.000 430580.00
images-CVIU11-42-88 0 8 97 5200.209000 662 3757 407 404 1824999.000 1768982.000
images-CVIU11-43-112 0 8 89 3511.466000 243 611 244 33 356420.00 366880.00
images-CVIU11-43-65 0 8 89 8906.645000 324 1364 584 56 897600.0 907222.000
images-CVIU11-43-76 0 8 89 22395.595000 872 2701 1207 141 3489263.000 3514840.00
images-CVIU11-44-119 0 8 145 9693.526000 1293 12731 463 279 2987611.000 3043569.000
images-CVIU11-44-20 0 8 145 5671.137000 526 3701 330 206 2170203.000 1920256.000
images-CVIU11-44-84 0 8 145 175.973000 54 293 29 11 55305.000 65929.000
images-CVIU11-44-98 0 8 145 1143.826000 138 936 64 36 254598.000 236592.000
images-CVIU11-5-134 0 8 59 4898.255000 144 852 650 330 1176429.000 1174758.000
images-CVIU11-5-19 0 8 59 15344.667000 783 5170 2743 1104 6997287.000 6862191.000
images-CVIU11-5-62 0 8 59 10351.426000 552 1989 1641 731 4401191.000 4319841.000
images-CVIU11-6-119 0 8 53 6390.028000 395 881 294 85 2778354.000 2561533.000
images-CVIU11-6-25 0 8 53 1066.837000 77 252 72 30 455570.00 464304.000
images-CVIU11-6-58 0 8 53 1146.825000 61 192 63 22 284416.000 283266.000
images-CVIU11-7-56 0 8 70 1596.757000 176 807 67 28 416804.000 414993.000
images-CVIU11-7-96 0 8 70 1860.717000 309 1688 92 43 836886.000 869115.000
images-CVIU11-8-120 0 8 90 1105.831000 644 4657 215 45 1220033.000 1240281.000
images-CVIU11-8-129 0 8 90 213.967000 163 1216 36 16 115375.000 112061.000
images-CVIU11-8-130 0 8 90 193.970000 123 859 37 8 104958.000 107945.000
images-CVIU11-8-20 0 8 90 1117.830000 934 7493 240 48 1561331.000 1469606.000
images-CVIU11-8-68 0 8 90 1852.718000 1156 9542 327 77 2712730.00 2536012.000
images-CVIU11-8-83 0 8 90 1325.798000 666 5070 217 48 1328666.000 1257303.000
images-CVIU11-9-110 0 8 148 2945.552000 410 3757 92 11 498326.000 485448.000
meshes-CVIU11-1-106 0 10 49 1.999000 70 222 15 3 11686.000 11215.000
meshes-CVIU11-1-120 0 10 49 7.998000 66 212 11 3577 11335.000 10912.000
meshes-CVIU11-1-149 0 10 49 13.997000 349 1325 66 271062 67455.000 67330.00
meshes-CVIU11-1-170 0 10 49 3.999000 59 176 8 99 13466.000 12085.000
meshes-CVIU11-1-175 0 10 49 2.999000 10 24 2 75 1112.000 1149.000
meshes-CVIU11-1-187 0 10 49 21.996000 930 8653 188 291 602330.00 608655.000
meshes-CVIU11-1-188 0 10 49 17.997000 298 1544 53 45940 81991.000 85340.00
meshes-CVIU11-1-20 0 10 49 3.999000 245 1234 40 11 66564.000 63705.000
meshes-CVIU11-1-205 0 10 49 4.999000 55 176 15 5 13081.000 15098.000
meshes-CVIU11-1-206 0 10 49 36.994000 1066 9078 242 111 1330422.000 1305842.000
meshes-CVIU11-1-220 0 10 49 2.999000 12 21 3 278 1504.000 1269.000
meshes-CVIU11-1-223 0 10 49 5.999000 411 2994 53 679 149301.000 146604.000
meshes-CVIU11-1-225 0 10 49 10.998000 682 5977 161 1 326279.000 278644.000
meshes-CVIU11-1-250 0 10 49 3.999000 20 58 4 1064 4283.000 3916.000
meshes-CVIU11-1-278 0 10 49 .999000 9 9 2 0 1894.000 2206.000
meshes-CVIU11-1-279 0 10 49 .999000 14 32 3 1 4688.000 4519.000
meshes-CVIU11-1-282 0 10 49 4.999000 211 929 29 43 69911.000 76137.000
meshes-CVIU11-1-283 0 10 49 11.998000 907 7195 255 551 584909.000 698721.000
meshes-CVIU11-1-294 0 10 49 15.997000 372 2303 68 74244 119127.000 122074.000
meshes-CVIU11-1-305 0 10 49 3.999000 56 147 7 5 9625.000 9360.00
meshes-CVIU11-1-314 0 10 49 20.996000 2547 28065 397 3320 1281237.000 1245873.000
meshes-CVIU11-1-318 0 10 49 41.993000 1720 17683 259 242256 719228.000 667668.000
meshes-CVIU11-1-34 0 10 49 28.995000 727 5367 151 184042 404412.000 381113.000
meshes-CVIU11-1-357 0 10 49 2.999000 21 50 5 268 2130.00 1849.000
meshes-CVIU11-1-360 0 10 49 7.998000 645 5136 125 54 141128.000 153512.000
meshes-CVIU11-1-368 0 10 49 5.999000 156 777 46 14 124099.000 118167.000
meshes-CVIU11-1-37 0 10 49 4.999000 18 40 4 155 2385.000 2323.000
meshes-CVIU11-1-397 0 10 49 21.996000 580 3944 190 34830 357736.000 368100.0
meshes-CVIU11-1-410 0 10 49 0 12 21 2 3 1311.000 1261.000
meshes-CVIU11-1-424 0 10 49 15.997000 281 1727 44 4965 130990.00 127919.000
meshes-CVIU11-1-431 0 10 49 27.995000 579 5381 154 7556 696096.000 702052.000
meshes-CVIU11-1-461 0 10 49 54.991000 1931 24029 262 24006 1657795.000 1536498.000
meshes-CVIU11-1-466 0 10 49 .999000 9 7 1 0 690.00 802.000
meshes-CVIU11-1-489 0 10 49 17.997000 671 4922 149 359 468544.000 490176.000
meshes-CVIU11-1-511 0 10 49 31.995000 1036 9357 352 1132192 749925.000 621340.00
meshes-CVIU11-1-63 0 10 49 9.998000 84 373 16 2923 20212.000 18879.000
meshes-CVIU11-1-88 0 10 49 3.999000 29 84 9 649 6868.000 6740.00
meshes-CVIU11-2-100 0 10 129 48.992000 1624 18716 219 871 1398897.000 1289429.000
meshes-CVIU11-2-108 0 10 129 13.997000 118 471 44 3 66390.00 68463.000
meshes-CVIU11-2-11 0 10 129 6.998000 24 67 7 341 7282.000 8763.000
meshes-CVIU11-2-121 0 10 129 2.999000 13 22 2 628 2122.000 2121.000
meshes-CVIU11-2-13 0 10 129 22.996000 149 629 35 1537 74321.000 78925.000
meshes-CVIU11-2-137 0 10 129 4.999000 153 618 36 25 57219.000 57966.000
meshes-CVIU11-2-177 0 10 129 9.998000 49 128 10 40 12692.000 12716.000
meshes-CVIU11-2-211 0 10 129 1.999000 72 262 9 17394 18026.000 18242.000
meshes-CVIU11-2-223 0 10 129 6.998000 492 3049 95 93388 198417.000 180566.000
meshes-CVIU11-2-233 0 10 129 4.999000 130 674 14 12547 39449.000 42455.000
meshes-CVIU11-2-245 0 10 129 2.999000 27 79 7 0 11531.000 11857.000
meshes-CVIU11-2-246 0 10 129 30.995000 188 899 45 11127 96964.000 90321.000
meshes-CVIU11-2-248 0 10 129 20.996000 115 401 16 101 45812.000 47418.000
meshes-CVIU11-2-267 0 10 129 27.995000 461 3154 63 29814 261567.000 292096.000
meshes-CVIU11-2-3 0 10 129 8.998000 17 42 3 342 5156.000 5035.000
meshes-CVIU11-2-300 0 10 129 .999000 60 283 19 0 11107.000 11022.000
meshes-CVIU11-2-304 0 10 129 1.999000 17 54 7 0 8070.00 8857.000
meshes-CVIU11-2-305 0 10 129 10.998000 56 152 7 3 14115.000 14259.000
meshes-CVIU11-2-317 0 10 129 4.999000 18 48 5 46 5998.000 5525.000
meshes-CVIU11-2-321 0 10 129 1.999000 203 526 31 1187 76407.000 67850.00
meshes-CVIU11-2-324 0 10 129 2.999000 63 196 8 7888 13485.000 13178.000
meshes-CVIU11-2-349 0 10 129 .999000 21 110 6 0 888.000 1228.000
meshes-CVIU11-2-35 0 10 129 7.998000 59 158 7 9 10292.000 11801.000
meshes-CVIU11-2-353 0 10 129 58.991000 931 8477 143 22931 598618.000 601542.000
meshes-CVIU11-2-354 0 10 129 4.999000 18 45 8 13 18012.000 19882.000
meshes-CVIU11-2-365 0 10 129 2.999000 57 171 15 1558 16184.000 14859.000
meshes-CVIU11-2-447 0 10 129 82.987000 942 7774 157 34796 1068960.00 1071281.000
meshes-CVIU11-2-449 0 10 129 47.992000 542 4169 106 40627 379972.000 355426.000
meshes-CVIU11-2-462 0 10 129 1.999000 20 58 6 2 3192.000 3501.000
meshes-CVIU11-2-484 0 10 129 77.988000 698 6483 176 7460 804330.00 773008.000
meshes-CVIU11-2-487 0 10 129 13.997000 1235 12761 162 89 1011755.000 1017202.000
meshes-CVIU11-2-493 0 10 129 2.999000 80 269 19 3 42200.0 44210.00
meshes-CVIU11-2-503 0 10 129 11.998000 157 627 32 4 76746.000 69113.000
meshes-CVIU11-2-511 0 10 129 67.989000 1229 8482 188 39087 829889.000 773020.00
meshes-CVIU11-2-513 0 10 129 3.999000 64 281 21 0 56254.000 60872.000
meshes-CVIU11-2-52 0 10 129 1.999000 55 146 11 4 8666.000 8971.000
meshes-CVIU11-2-54 0 10 129 3.999000 143 545 18 1003 38281.000 39073.000
meshes-CVIU11-2-6 0 10 129 22.996000 304 1337 43 475 162912.000 181297.000
meshes-CVIU11-2-76 0 10 129 12.998000 828 8173 128 161 582554.000 526939.000
meshes-CVIU11-2-80 0 10 129 7.998000 398 2897 92 43 450225.000 478398.000
meshes-CVIU11-3-100 0 10 163 17.997000 1907 19530 242 100000000 1280805.000 5799.000
meshes-CVIU11-3-12 0 10 163 36.994000 14 185 4 100000000 1144.000 686.000
meshes-CVIU11-3-130 0 10 163 90.986000 460 5696 71 100000000 374931.000 3759.000
meshes-CVIU11-3-139 0 10 163 14479.798000 2880 27817 334 100000000 3888631.000 18601.000
meshes-CVIU11-3-147 0 10 163 2.999000 127 669 38 23 82346.000 1314.000
meshes-CVIU11-3-151 0 10 163 3.999000 49 396 21 100000000 24871.000 761.000
meshes-CVIU11-3-158 1 10 163 68343284.241000 100000000 100000000 100000000 100000000 5496679.000 572154.000
meshes-CVIU11-3-16 0 10 163 50.992000 203 2342 38 100000000 69202.000 3217.000
meshes-CVIU11-3-17 0 10 163 48.992000 202 2487 36 100000000 66955.000 2453.000
meshes-CVIU11-3-190 0 10 163 22.996000 43 406 19 100000000 17366.000 1220.00
meshes-CVIU11-3-193 0 10 163 5.999000 407 4026 67 100000000 187828.000 3690.00
meshes-CVIU11-3-195 0 10 163 135.979000 627 6688 97 100000000 277496.000 5615.000
meshes-CVIU11-3-213 1 10 163 37387.316000 100000000 100000000 100000000 100000000 653431.000 7025303.000
meshes-CVIU11-3-218 0 10 163 1217.814000 425 3622 59 100000000 274175.000 3689.000
meshes-CVIU11-3-220 0 10 163 .999000 16 207 5 100000000 2040.00 454.000
meshes-CVIU11-3-23 0 10 163 54.991000 214 2445 68 100000000 73823.000 2506.000
meshes-CVIU11-3-242 1 10 163 9277.589000 100000000 100000000 100000000 100000000 255482.000 278713.000
meshes-CVIU11-3-246 0 10 163 871.867000 239 2035 40 100000000 125561.000 2932.000
meshes-CVIU11-3-251 0 10 163 100.984000 32 387 5 100000000 5383.000 1075.000
meshes-CVIU11-3-289 0 10 163 24.996000 15 151 5 100000000 1541.000 667.000
meshes-CVIU11-3-290 0 10 163 158.975000 31 211 69 100000000 6791.000 6319.000
meshes-CVIU11-3-313 1 10 163 3795638.975000 100000000 100000000 100000000 100000000 9164059.000 1595764.000
meshes-CVIU11-3-325 0 10 163 129.980000 20 279 3 100000000 2088.000 627.000
meshes-CVIU11-3-35 0 10 163 163.975000 76 1239 12 100000000 11840.00 2074.000
meshes-CVIU11-3-357 0 10 163 99.984000 28 372 5 100000000 5074.000 1034.000
meshes-CVIU11-3-381 0 10 163 .999000 22 258 11 100000000 9803.000 765.000
meshes-CVIU11-3-408 0 10 163 7.998000 15 183 3 100000000 2388.000 795.000
meshes-CVIU11-3-431 0 10 163 11.998000 610 6049 134 100000000 23862567.000 3624.000
meshes-CVIU11-3-434 1 10 163 22910083.137000 100000000 100000000 18590185 100000000 4236226.000 4041351.000
meshes-CVIU11-3-448 0 10 163 2476.623000 513 5160 89 100000000 541409.000 5061.000
meshes-CVIU11-3-45 0 10 163 970.852000 185 2500 47 100000000 90808.000 2797.000
meshes-CVIU11-3-457 0 10 163 .999000 134 1268 26 100000000 70558.000 1046.000
meshes-CVIU11-3-484 0 10 163 5387.181000 859 9069 170 100000000 1014530.00 8362.000
meshes-CVIU11-3-501 0 10 163 7150.912000 1037 11004 130 100000000 695524.000 7935.000
meshes-CVIU11-3-503 0 10 163 374.943000 198 1473 63 100000000 108867.000 3675.000
meshes-CVIU11-3-511 0 10 163 10.998000 772 9772 167 100000000 100000000 3271.000
meshes-CVIU11-3-512 0 10 163 5141.218000 100000000 100000000 100000000 100000000 129689.000 140756.000
meshes-CVIU11-3-513 0 10 163 4.999000 68 266 23 100000000 72417.000 1369.000
meshes-CVIU11-3-526 0 10 163 462.929000 90 871 17 100000000 34023.000 2057.000
meshes-CVIU11-3-59 0 10 163 1.999000 70 606 16 100000000 34488.000 806.000
meshes-CVIU11-3-7 0 10 163 0 17 199 10 100000000 8517.000 577.000
meshes-CVIU11-3-97 0 10 163 2327.646000 814 7799 126 100000000 571449.000 7534.000
meshes-CVIU11-3-98 0 10 163 57.991000 668 7095 175 100000000 951448.000 7774.000
meshes-CVIU11-4-114 0 10 40 0 59 174 10 100000000 14617.000 13963.000
meshes-CVIU11-4-129 0 10 40 18.997000 1562 18066 1044 100000000 986133.000 1009224.000
meshes-CVIU11-4-135 0 10 40 0 13 24 1 100000000 1360.00 1339.000
meshes-CVIU11-4-166 0 10 40 0 10 9 1 100000000 609.000 626.000
meshes-CVIU11-4-168 0 10 40 3.999000 144 381 23 100000000 16302.000 16912.000
meshes-CVIU11-4-206 0 10 40 17.997000 986 8969 442 100000000 1063735.000 1159397.000
meshes-CVIU11-4-213 0 10 40 .999000 18 41 5 100000000 1922.000 2768.000
meshes-CVIU11-4-228 0 10 40 11.998000 788 6151 388 100000000 681360.00 674872.000
meshes-CVIU11-4-248 0 10 40 2.999000 115 394 20 100000000 24073.000 21628.000
meshes-CVIU11-4-268 0 10 40 13.997000 929 8048 801 100000000 628716.000 623658.000
meshes-CVIU11-4-311 0 10 40 68.989000 1210 14746 2214 100000000 613218.000 677174.000
meshes-CVIU11-4-313 0 10 40 7.998000 373 2464 142 100000000 214787.000 225473.000
meshes-CVIU11-4-325 0 10 40 0 14 26 4 100000000 825.000 1045.000
meshes-CVIU11-4-341 0 10 40 1.999000 34 100 7 100000000 2534.000 2353.000
meshes-CVIU11-4-387 0 10 40 2.999000 107 412 29 100000000 27035.000 26774.000
meshes-CVIU11-4-441 0 10 40 6.998000 463 3311 86 100000000 251158.000 263433.000
meshes-CVIU11-4-45 0 10 40 3.999000 152 593 27 100000000 39747.000 47076.000
meshes-CVIU11-4-46 0 10 40 1.999000 61 169 10 100000000 8650.00 9918.000
meshes-CVIU11-4-471 0 10 40 9.998000 587 4692 258 100000000 410799.000 484330.00
meshes-CVIU11-4-487 0 10 40 11.998000 1239 12463 214 100000000 965383.000 1033362.000
meshes-CVIU11-4-501 0 10 40 9.998000 860 7196 2149 100000000 393222.000 353222.000
meshes-CVIU11-4-80 0 10 40 5.999000 451 2870 121 100000000 323804.000 351432.000
meshes-CVIU11-5-102 0 10 82 29.995000 650 5068 95 100000000 384744.000 341550.00
meshes-CVIU11-5-115 0 10 82 4.999000 20 76 3 100000000 3952.000 4058.000
meshes-CVIU11-5-121 0 10 82 4.999000 14 20 2 100000000 1138.000 1293.000
meshes-CVIU11-5-147 0 10 82 10.998000 125 422 26 100000000 58345.000 65946.000
meshes-CVIU11-5-148 0 10 82 7.998000 278 1250 52 100000000 192012.000 192675.000
meshes-CVIU11-5-163 0 10 82 38.994000 348 1966 49 100000000 169549.000 188556.000
meshes-CVIU11-5-182 0 10 82 9.998000 85 273 13 100000000 23443.000 24081.000
meshes-CVIU11-5-188 0 10 82 23.996000 245 1227 32 100000000 69896.000 75339.000
meshes-CVIU11-5-191 0 10 82 347.947000 3090 27114 2083 100000000 15678065.000 15155823.000
meshes-CVIU11-5-200 0 10 82 8.998000 53 109 5 100000000 7495.000 7848.000
meshes-CVIU11-5-212 0 10 82 4.999000 217 1125 26 100000000 55693.000 52803.000
meshes-CVIU11-5-216 0 10 82 1.999000 50 120 7 100000000 7020.00 6904.000
meshes-CVIU11-5-223 0 10 82 4.999000 425 2945 52 100000000 158238.000 148909.000
meshes-CVIU11-5-244 0 10 82 15.997000 243 1499 40 100000000 104212.000 102036.000
meshes-CVIU11-5-283 0 10 82 12.998000 895 7458 147 100000000 696339.000 618906.000
meshes-CVIU11-5-286 0 10 82 8.998000 29 82 4 100000000 5209.000 5678.000
meshes-CVIU11-5-304 0 10 82 .999000 15 33 7 100000000 6557.000 6708.000
meshes-CVIU11-5-306 0 10 82 99.984000 1482 18400 328 100000000 2115302.000 2098228.000
meshes-CVIU11-5-315 0 10 82 0 14 31 2 100000000 2271.000 2336.000
meshes-CVIU11-5-333 0 10 82 28.995000 333 2052 55 100000000 170260.00 186606.000
meshes-CVIU11-5-34 0 10 82 37.994000 592 4213 78 100000000 374413.000 375601.000
meshes-CVIU11-5-36 0 10 82 12.998000 537 3744 129 100000000 522073.000 552006.000
meshes-CVIU11-5-409 0 10 82 5.999000 15 33 2 100000000 1839.000 2071.000
meshes-CVIU11-5-433 0 10 82 20.996000 253 1410 40 100000000 125884.000 124293.000
meshes-CVIU11-5-464 0 10 82 71.989000 1116 10162 189 100000000 1128590.00 1125848.000
meshes-CVIU11-5-468 0 10 82 4.999000 165 694 22 100000000 61606.000 67738.000
meshes-CVIU11-5-488 0 10 82 26.995000 412 2451 106 100000000 509465.000 519570.00
meshes-CVIU11-5-517 0 10 82 18.997000 1006 7815 216 100000000 1432511.000 1549265.000
meshes-CVIU11-5-59 0 10 82 6.998000 65 210 10 100000000 17741.000 17725.000
meshes-CVIU11-5-73 0 10 82 14.997000 129 443 14 100000000 27753.000 30166.000
meshes-CVIU11-5-99 0 10 82 48.992000 1107 10733 220 100000000 921787.000 1001426.000
meshes-CVIU11-6-102 0 10 199 80.987000 1534 12200 373 100000000 416524.000 424585.000
meshes-CVIU11-6-150 0 10 199 16.997000 711 6534 266 100000000 649761.000 677455.000
